,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
10,1100.0,165.5853271484375,128.02468872070312,171.20565795898438,174.07186889648438,181917.40625,53821.84375,167604.734375,295669.25,22440.07421875,3884.2509765625,154398.265625,23723.025390625,10.980793952941895,6.731092929840088,47.94932556152344,7.427551746368408
11,1200.0,165.2729034423828,127.98970794677734,171.0116729736328,173.87734985351562,181296.8125,53721.41796875,156099.3125,294385.6875,22668.259765625,3914.376220703125,173102.625,24311.775390625,11.113795280456543,6.791571617126465,52.58250427246094,7.628480911254883
12,1300.0,165.0693817138672,128.01959228515625,170.9486541748047,173.80084228515625,181012.09375,53686.6953125,145107.625,293538.46875,22945.982421875,3937.048828125,193232.421875,24804.6328125,11.25034236907959,6.832338333129883,57.11189651489258,7.791792392730713
13,1400.0,164.82240295410156,127.88550567626953,170.76222229003906,173.58975219726562,180169.828125,53494.078125,134128.125,291865.90625,23034.705078125,3956.654541015625,214165.828125,25288.611328125,11.335723876953125,6.887038707733154,61.48997116088867,7.973592758178711
14,1500.0,164.71493530273438,127.92764282226562,170.6477813720703,173.428955078125,180169.734375,53493.6953125,123875.9296875,290789.0625,23221.89453125,3974.725830078125,236392.65625,25726.84375,11.417330741882324,6.916365146636963,65.61566925048828,8.12813663482666
15,1600.0,164.40737915039062,127.90219116210938,170.45083618164062,173.22586059570312,179950.46875,53448.48046875,114178.234375,289697.125,23311.6796875,3997.677001953125,259312.484375,26151.921875,11.468774795532227,6.958998203277588,69.42943572998047,8.279879570007324
16,1700.0,164.41172790527344,127.91082000732422,170.43882751464844,173.1486358642578,180011.921875,53430.265625,104810.6484375,288732.8125,23474.169921875,4014.537109375,283810.90625,26611.09375,11.536006927490234,6.98851203918457,73.0301513671875,8.438753128051758
17,1800.0,164.2914276123047,127.91395568847656,170.37867736816406,173.00518798828125,179903.109375,53417.37890625,95871.1015625,287686.59375,23625.32421875,4034.502685546875,309607.28125,27155.419921875,11.607873916625977,7.022403240203857,76.3560562133789,8.625094413757324
18,1900.0,164.12123107910156,127.95111846923828,170.26768493652344,172.8401336669922,179877.203125,53385.35546875,87329.828125,286829.4375,23678.02734375,4046.180908203125,336032.1875,27635.8125,11.63223648071289,7.045225143432617,79.37230682373047,8.788192749023438
19,2000.0,163.9393768310547,127.88473510742188,170.13687133789062,172.62586975097656,179546.359375,53277.38671875,78911.6328125,285553.71875,23730.21484375,4055.147216796875,363894.5625,28064.38671875,11.673855781555176,7.0730299949646,82.17919158935547,8.948586463928223
20,2100.0,163.7618408203125,127.84918212890625,170.0701446533203,172.50457763671875,179307.984375,53191.97265625,71260.078125,284479.25,23770.080078125,4060.780517578125,391973.34375,28540.052734375,11.7048978805542,7.0927252769470215,84.61680603027344,9.11766529083252
21,2200.0,163.5452880859375,127.89044189453125,169.9347686767578,172.34030151367188,179563.59375,53164.1328125,63929.58984375,283731.59375,23765.63671875,4065.755615234375,421630.46875,28993.908203125,11.688254356384277,7.104252338409424,86.83384704589844,9.271360397338867
22,2300.0,163.4595489501953,127.96646881103516,169.90216064453125,172.2321014404297,179491.578125,53158.3359375,57023.15625,283365.96875,23934.6796875,4075.943603515625,452738.34375,29372.884765625,11.765777587890625,7.121507167816162,88.81375885009766,9.392144203186035
23,2400.0,163.26040649414062,128.0370330810547,169.81546020507812,172.07131958007812,179448.921875,53039.609375,50367.234375,282370.71875,23969.251953125,4079.646240234375,484202.15625,29771.158203125,11.78324031829834,7.142331600189209,90.57798767089844,9.537700653076172
