,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
10,1100.0,574.7483576211552,723.3732992416504,717.9729346713049,705.0834207369795,1200202.6881789789,657855.2185322522,912862.2230960104,1073503.9403800599,603420.1580340172,1666275.6971487992,393254.1111991356,377333.05316535383,33.45600546705191,71.6945713301405,30.10865884403457,26.00795643094709
11,1200.0,574.7100330034731,723.9200735113045,718.4690052561342,705.5814573535989,1162294.2260110306,573960.3209197746,840984.1289100443,1049399.3022232272,668745.0591420053,1973564.2538522314,492382.3318240194,411581.08911620453,36.52270404925323,77.46988089521602,36.92775739633844,28.17156832193111
12,1300.0,575.997737661719,725.6652785034762,720.1465787998931,707.3694575830783,1130532.12523766,476736.8314813785,750012.1536145676,1027345.4607553529,737766.1090739957,2438124.4324913137,663291.3806124047,448983.32672177727,39.488669181653094,83.64461330033836,46.93198343802359,30.41215009354632
13,1400.0,577.3197627412882,727.6150068184425,722.1034198251215,709.3227814046601,1099983.122242795,379056.3446470318,647061.3656208296,1005203.1046439959,809576.4311069354,3207947.3422280177,944366.3878734199,489384.7686837064,42.39597710827004,89.43250752615589,59.3408268644243,32.743793618108946
14,1500.0,577.5214740541631,728.675235065385,723.0232194829756,710.3399745493467,1069804.8306766478,326555.7190347185,550016.8512994206,982474.1699255673,883016.6013976574,4494283.585223564,1368336.146611186,530447.161997615,45.21747799847265,93.2261646069333,71.32869435925103,35.061119888059594
15,1600.0,577.5167607081318,728.52507171674,722.845459048854,710.3971356672461,1040572.6004473078,323206.05969954684,479938.392953023,959364.6270707872,956354.8399684731,5210243.568222404,1953211.4418151944,571162.1221831493,47.89131646011885,94.15904939174581,80.27501693093463,37.31800979378932
16,1700.0,576.7859495334272,728.5489935556494,722.7434958984409,710.3498893712391,1007510.1685835905,304974.1541477835,452058.57540828903,936281.3005070247,1035873.4159512661,5325903.823715213,2723266.1520852745,612226.3273684635,50.69402650540849,94.58389694561406,85.7633907016143,39.53653933293321
17,1800.0,575.9058548558852,727.8559509103525,722.0162798715006,709.7789764261242,978037.1742012562,285155.5041144772,455569.2032377324,912668.7689348562,1116407.739707149,5432607.032128752,3256763.124789499,654660.989924728,53.303275359190096,95.01281310115698,87.72822142569801,41.76919287240935
18,1900.0,575.0556994060979,726.711820390618,720.9233695881215,708.8023943282496,949537.1782628739,265389.6461568793,446730.374199586,889861.3167737048,1194543.0349949284,5549612.873117997,3269748.347379523,700330.2356775141,55.713542227036896,95.43612156181881,87.97974083355513,44.040621055871036
19,2000.0,573.8706815587029,725.4549176098068,719.7940406360891,707.5780555396314,921103.7089849558,246083.45458541097,437122.2889547225,865422.9256132595,1279041.7048927874,5673978.193743874,3270787.3680490833,751362.7766028455,58.1344167901377,95.84322817559074,88.21108577634705,46.47262624681572
20,2100.0,572.9637391978126,724.1723452268797,718.4233527483275,706.3251263039259,890510.0384458372,226607.03205823965,427909.860985891,842766.3769553661,1372872.4734031742,5789340.547016144,3279581.5794732478,805329.5989012518,60.65578691255513,96.23322794822116,88.45823738616917,48.86424156716188
21,2200.0,571.6628580548235,722.9481456647228,717.2556979759211,705.3198742452037,860154.6804399178,207808.22689191313,416932.6540179942,816872.6140303867,1471405.6512920137,5905703.143573643,3290283.9028792325,869737.690140708,63.1081954546303,96.60083683010983,88.75348532735978,51.5671988953104
22,2300.0,570.9622739502413,721.6634472651876,716.0216634853473,704.0196188538343,828160.7689226116,190578.3402845686,407003.4224472531,790474.3126495978,1582599.1216461307,6018699.580654698,3302509.8066576347,946112.3096934563,65.64731426955865,96.93074874870894,89.02811777960787,54.4811469534951
23,2400.0,569.8542794903021,720.3485888539311,714.7608268130776,702.7339467765304,793780.6146312148,174443.66093096917,396519.8306310332,760725.5517398687,1704468.103397711,6137055.998439222,3310947.0790170375,1044357.551081112,68.22651768405615,97.23609806946617,89.3048315657476,57.85648037195583
24,2500.0,568.5549507471645,719.0588042317586,713.4718368415469,701.5175949736308,760817.8663894366,160204.33723365612,384873.0339618668,731797.0729276063,1840606.9589140143,6260494.387286641,3320767.781607611,1167521.1875057428,70.75380157100297,97.50487689724726,89.61386024396106,61.4705398156579
25,2600.0,567.7465080332166,717.9568139619746,712.3280835078045,700.404339140246,721414.5358421503,146976.47267076952,372620.0636582873,701640.4107618337,2007305.5971252897,6382959.937304199,3335619.0576318507,1329651.8245484794,73.56216465271493,97.74918983213601,89.95156322258289,65.4584210698444
26,2700.0,566.6893583103533,716.7062093331647,711.1322754561419,699.1862785775448,683171.6918303174,135440.6539174671,357652.4492478853,674221.5321389901,2202763.4091975824,6498995.500240832,3354435.1979701705,1542926.8028532525,76.32754487143566,97.95852050166198,90.36519384137063,69.59059881118198
27,2800.0,565.3576102913911,715.4295574500032,709.845749140838,697.9738406968257,645377.0780151841,125259.8053315894,342817.37842774065,654670.617538459,2436973.9771056226,6616578.898244799,3370132.931349063,1820879.1331784467,79.06218122225245,98.14205277166981,90.76698178467278,73.55453602381169
28,2900.0,564.49993223189,714.2683002796649,708.665458176051,696.8142920433611,607548.5836520597,116234.34520944802,327324.7785709807,645168.0095719412,2734117.1443653577,6724857.53977231,3392159.268951917,2183167.2799761905,81.81898989602071,98.3009386927748,91.19972624189711,77.18912563315588
29,3000.0,563.6267644176665,713.1910059879174,707.5939057200767,695.6951353555347,577595.8604907014,108850.2588854987,310456.0587465722,639910.4190673614,3088397.7740063723,6836647.003947377,3414457.833991082,2372411.6973140095,84.24449363317184,98.43279386966309,91.66541649857038,78.75690598998523
