,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
10,1100.0,153.059814453125,153.06024169921875,153.059814453125,153.059814453125,271536.59375,63926.98828125,162277.203125,252552.0,33860.13671875,4611.41552734375,149692.1875,20384.59765625,11.087263107299805,6.728221416473389,47.982975006103516,7.4686198234558105
11,1200.0,153.06448364257812,153.06491088867188,153.06448364257812,153.06448364257812,270763.5,63839.41796875,151037.984375,251592.71875,34331.74609375,4653.43310546875,168506.84375,20851.88671875,11.252796173095703,6.794042110443115,52.7333984375,7.653624534606934
12,1300.0,153.07232666015625,153.07275390625,153.07232666015625,153.07232666015625,270307.9375,63790.046875,140468.859375,250650.265625,34630.23828125,4680.50048828125,187950.109375,21325.775390625,11.356477737426758,6.835786819458008,57.228763580322266,7.841049671173096
13,1400.0,153.0653839111328,153.0657958984375,153.0653839111328,153.0653839111328,269918.0625,63690.296875,130502.6796875,249894.046875,34836.50390625,4721.0400390625,207860.109375,21674.548828125,11.43100357055664,6.900961875915527,61.4311408996582,7.981243133544922
14,1500.0,153.0753936767578,153.0758056640625,153.0753936767578,153.0753936767578,269959.5,63654.234375,120545.9765625,249190.265625,34848.72265625,4743.66943359375,229750.171875,22047.236328125,11.432999610900879,6.935401439666748,65.58740997314453,8.128388404846191
15,1600.0,153.07757568359375,153.07798767089844,153.07757568359375,153.07757568359375,269867.34375,63624.57421875,111296.4765625,248522.734375,34911.69140625,4758.4833984375,251877.640625,22383.921875,11.454754829406738,6.958570957183838,69.35450744628906,8.262595176696777
16,1700.0,153.0878143310547,153.08822631835938,153.0878143310547,153.0878143310547,269779.375,63607.7421875,102000.859375,247701.84375,35001.9609375,4772.615234375,276237.3125,22823.111328125,11.484286308288574,6.979511737823486,73.03263854980469,8.436600685119629
17,1800.0,153.1051025390625,153.1055145263672,153.1051025390625,153.1051025390625,269331.71875,63604.046875,93562.59375,246930.34375,35334.12109375,4785.26123046875,300451.65625,23261.87890625,11.597663879394531,6.997089862823486,76.25401306152344,8.609381675720215
18,1900.0,153.12014770507812,153.1205596923828,153.12014770507812,153.12014770507812,269309.6875,63536.4296875,85138.984375,246047.25,35403.2421875,4825.6650390625,326791.5625,23756.5625,11.618555068969727,7.058978080749512,79.33171081542969,8.80512523651123
19,2000.0,153.13540649414062,153.1358184814453,153.13540649414062,153.13540649414062,269282.0625,63537.40625,77193.296875,245571.65625,35476.59765625,4834.94482421875,353953.90625,24045.873046875,11.64088249206543,7.071491241455078,82.09584045410156,8.918512344360352
20,2100.0,153.14695739746094,153.14736938476562,153.14695739746094,153.14695739746094,269098.375,63509.22265625,69789.5546875,244893.4375,35630.2734375,4855.22802734375,381562.0,24432.521484375,11.692459106445312,7.101977825164795,84.53765106201172,9.071728706359863
21,2200.0,153.14910888671875,153.14952087402344,153.14910888671875,153.14910888671875,269148.59375,63498.8671875,62569.21484375,244199.171875,35607.9921875,4861.36376953125,410892.6875,24804.056640625,11.684075355529785,7.111391544342041,86.78473663330078,9.220727920532227
22,2300.0,153.14547729492188,153.14588928222656,153.14547729492188,153.14547729492188,269345.15625,63525.359375,55953.203125,243539.1875,35476.05078125,4846.89599609375,440253.75,25143.716796875,11.638314247131348,7.088980674743652,88.72382354736328,9.358138084411621
23,2400.0,153.13230895996094,153.1327362060547,153.13230895996094,153.13230895996094,269097.03125,63481.0,49662.66796875,242890.21875,35576.53515625,4858.8076171875,470723.25,25452.275390625,11.676935195922852,7.109776973724365,90.4565658569336,9.48499584197998
