,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
18,1900.0,153.1912384033203,153.191650390625,153.1912384033203,153.1912384033203,269604.5,63640.51953125,85320.8828125,246561.34375,35490.1015625,4823.4169921875,327008.1875,23693.2421875,11.632491111755371,7.045193672180176,79.30757141113281,8.767007827758789
19,2000.0,153.1864471435547,153.18685913085938,153.1864471435547,153.1864471435547,269456.28125,63606.6875,77396.5703125,245810.640625,35561.48046875,4835.81982421875,353835.65625,24067.365234375,11.658823013305664,7.065521240234375,82.05223083496094,8.917868614196777
20,2100.0,153.17604064941406,153.17645263671875,153.17604064941406,153.17604064941406,269296.15625,63569.28515625,69851.734375,245058.9375,35619.3046875,4846.29296875,381677.75,24429.419921875,11.681697845458984,7.083610534667969,84.52996826171875,9.065112113952637
21,2200.0,153.15716552734375,153.15757751464844,153.15716552734375,153.15716552734375,269101.5,63524.390625,62685.09765625,244292.765625,35666.4140625,4854.80322265625,410502.96875,24777.87890625,11.702812194824219,7.099824905395508,86.75260925292969,9.208688735961914
22,2300.0,153.1294403076172,153.12985229492188,153.1294403076172,153.1294403076172,268864.1875,63471.1015625,55899.29296875,243510.390625,35706.41796875,4861.51904296875,440293.3125,25112.3359375,11.723527908325195,7.114492416381836,88.73435974121094,9.348552703857422
23,2400.0,153.0948486328125,153.09527587890625,153.0948486328125,153.0948486328125,268589.875,63411.40234375,49498.87890625,242720.53125,35743.140625,4866.7841796875,471049.53125,25433.49609375,11.744746208190918,7.127875804901123,90.49101257324219,9.484659194946289
24,2500.0,153.05552673339844,153.05593872070312,153.05552673339844,153.05552673339844,268287.125,63347.5625,43487.3671875,241932.828125,35779.453125,4870.93115234375,502777.84375,25742.22265625,11.766980171203613,7.140191555023193,92.03914642333984,9.61696720123291
25,2600.0,153.01296997070312,153.0133819580078,153.01296997070312,153.01296997070312,267962.375,63281.12890625,37866.5546875,241153.75,35817.12890625,4874.208984375,535482.6875,26039.189453125,11.790502548217773,7.151618003845215,93.39554595947266,9.745463371276855
26,2700.0,152.96815490722656,152.96856689453125,152.96815490722656,152.96815490722656,267619.96875,63213.0703125,32637.1796875,240387.296875,35857.17578125,4876.79443359375,569165.8125,26324.83984375,11.815444946289062,7.162290573120117,94.57676696777344,9.870132446289062
27,2800.0,152.9219512939453,152.92236328125,152.9219512939453,152.9219512939453,267264.0,63144.26171875,27799.36328125,239636.71875,35900.33203125,4878.83740234375,603830.0,26599.69140625,11.84187126159668,7.1723246574401855,95.5987777709961,9.99100399017334
28,2900.0,152.87490844726562,152.8753204345703,152.87490844726562,152.87490844726562,266897.15625,63075.23046875,23352.705078125,238903.9375,35947.05859375,4880.4521484375,639476.625,26864.1484375,11.869817733764648,7.181816577911377,96.47681427001953,10.108116149902344
29,3000.0,152.8274688720703,152.827880859375,152.8274688720703,152.8274688720703,266521.375,63006.4140625,19296.61328125,238190.171875,35997.85546875,4881.72265625,676106.6875,27118.6796875,11.899361610412598,7.190832614898682,97.2251205444336,10.221550941467285
