,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
0,400.0,966394.812359625,989432.4581721645,976810.8956648353,846942.7285468612,2869457654.5284047,2810981954.283226,2130010298.7262297,2335251424.7068586,164053721.5164178,163719176.351226,121556725.2923444,133152836.5640326,5.408047018116532,5.5037184967992925,5.398761129277474,5.394288069146222
1,800.0,794975.7707050767,813643.1665227505,803844.4165135053,693799.2077959507,2358348524.177935,2319139835.623797,1757394036.143017,1924172906.2057073,136372076.24655512,137239458.19692773,101731578.46520488,110882090.23964573,5.466426830457513,5.587062980956066,5.472012093526183,5.448604113074309
2,1200.0,806072.0415297729,825596.1040286884,815758.7290187547,705657.6244627559,2401729918.438852,2322258867.0305347,1732793301.5243175,1955780407.9882953,140210253.6746701,154418915.61276898,127131052.267582,113797657.13039623,5.515875440848431,6.234921502302211,6.835280800984998,5.4985921550086525
3,1600.0,803987.6665380066,823010.9790318083,813217.6040214986,703386.5828049601,2392207440.6817136,2091247311.1851737,1505929283.4455783,1949457690.163923,141654010.26626548,300101486.84880394,296632515.89863735,114415225.81588565,5.590440243418569,12.549465268116858,16.456163445078793,5.543714679814375
4,2000.0,810324.9790356635,829419.0623670832,819798.8123565324,708276.1453088667,2406219212.8550687,1829751204.8438814,1327910535.4341898,1965821399.3513129,146356763.00558424,641178927.9800394,575701838.4081796,116301681.98708631,5.733688806509944,25.948889426803152,30.242598037233144,5.585725600444667
