,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
12,1300.0,627.254150390625,469.88482666015625,649.5402221679688,650.8248291015625,2113388.25,2561301.25,1282316.875,1308828.375,329056.84375,213611.265625,97189.0,79897.921875,13.47243595123291,7.697945594787598,7.04520320892334,5.753324031829834
13,1400.0,626.0509643554688,470.4685363769531,646.7037963867188,648.53662109375,1967405.75,2561088.5,1275099.875,1264687.5,431165.65625,211103.5625,99130.5078125,98000.84375,17.975934982299805,7.6150407791137695,7.213529109954834,7.191728115081787
14,1500.0,624.001708984375,469.28009033203125,645.3753662109375,647.22705078125,1826939.125,2545200.5,1264406.875,1185269.75,544817.1875,213759.671875,101441.8203125,136585.15625,22.971044540405273,7.747834205627441,7.4270172119140625,10.332840919494629
15,1600.0,620.936767578125,468.18682861328125,643.3948974609375,644.7798461914062,1701899.0,2547264.5,1252469.5,1087123.75,660364.8125,207035.5,104688.3203125,195410.109375,27.95474624633789,7.516810417175293,7.7137908935546875,15.236252784729004
16,1700.0,619.2041625976562,466.35430908203125,641.1864624023438,642.4544067382812,1577601.0,2539959.0,1242369.375,975431.4375,788942.625,206654.0625,106633.6015625,280403.90625,33.33734130859375,7.523960113525391,7.904622554779053,22.328079223632812
17,1800.0,616.4057006835938,466.8311767578125,638.103271484375,639.7335815429688,1474672.75,2527120.75,1233854.25,859795.0,907379.625,205422.03125,107574.40625,390932.9375,38.09234619140625,7.517614364624023,8.019391059875488,31.256431579589844
18,1900.0,613.2017211914062,465.3351745605469,635.623779296875,637.0831298828125,1381790.375,2534337.25,1224652.25,743498.3125,1022812.875,196943.921875,109165.046875,530833.375,42.53561782836914,7.210678577423096,8.184408187866211,41.65582275390625
19,2000.0,610.8389282226562,463.05548095703125,632.7608642578125,634.3961791992188,1306930.625,2525280.25,1219137.375,643908.0,1121740.625,195477.21875,108008.421875,677941.5625,46.18741989135742,7.184661865234375,8.138399124145508,51.28734588623047
20,2100.0,608.16015625,461.6468200683594,629.9573364257812,632.22998046875,1254185.0,2523633.75,1213602.625,549768.6875,1193757.25,189846.53125,107881.6015625,845191.8125,48.765743255615234,6.996422290802002,8.163668632507324,60.58894348144531
21,2200.0,604.9605102539062,460.5057678222656,627.4281616210938,629.4859619140625,1199767.25,2510208.0,1208922.0,473448.8125,1269570.625,189091.5,106531.7890625,1006302.0625,51.41339874267578,7.00520658493042,8.098482131958008,68.00482940673828
22,2300.0,601.7568969726562,459.125,624.8609008789062,626.7366943359375,1155720.125,2520731.25,1202078.375,408332.96875,1331992.125,179698.484375,107040.40625,1165109.125,53.54285430908203,6.654440402984619,8.176523208618164,74.04842376708984
23,2400.0,599.094482421875,456.82354736328125,621.7461547851562,624.15966796875,1121052.125,2497711.5,1194056.375,353990.53125,1378672.75,182062.859375,106686.046875,1315932.5,55.152976989746094,6.793962478637695,8.201934814453125,78.80198669433594
