,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
12,1300.0,576.8224325054733,727.5277847296817,721.7382214481203,709.0905814520019,1131973.8598362494,477883.24506603106,750106.0436391818,1025851.1961516674,736842.6790398266,2439088.6831359095,663613.4380493605,449828.3932016695,39.428304689714,83.6171462451953,46.940955871722345,30.48279561817281
13,1400.0,578.3227988604725,729.2507372856684,723.5213745038087,711.00339379665,1100139.7511512048,378231.1491818626,646624.4471216582,1003550.764969145,810357.0557169598,3215759.8146691094,945363.9487328557,490310.9786852204,42.416038216015664,89.47601279507428,59.38259042556796,32.821710628039455
14,1500.0,578.6567780445608,729.9879083502228,724.2122129388484,711.7572935581056,1067656.5325772087,326067.490224227,550321.9749290453,980797.7577008307,886077.2628529178,4486478.974487318,1366368.5649926856,529573.8120946697,45.353019174131774,93.22463704786752,71.28790676081086,35.06248546285682
15,1600.0,578.1462310997591,729.6753619783891,724.0319888160874,711.5266039691869,1038060.8623527238,321856.41253180703,480529.9429590155,956684.8226491505,956176.3697554244,5202068.413078341,1950821.8026614182,571432.7159202514,47.94697212350364,94.17341070538092,80.23609937045973,37.39455254569077
16,1700.0,577.4970139625563,729.0954886729014,723.4754607762383,711.0101299474271,1005883.7806798316,303579.58903433144,452063.45608880353,934091.0004754082,1035593.2876968182,5326284.869599641,2724411.534545972,612694.3872185106,50.7276473362645,94.60769275592841,85.76839240284826,39.61082074430301
17,1800.0,576.6687156418451,728.1031513458871,722.4488108924037,710.0407998090051,976225.8359401524,284097.10782622674,455269.33264925965,911293.7605100967,1113627.1192671375,5437481.528432899,3249781.2236893084,655471.1070352582,53.287343326826466,95.03463771299359,87.71219648081754,41.835958963145664
18,1900.0,575.5065011132314,727.0272679073483,721.2554666302772,708.8758867383295,946924.3933205368,265973.156117639,444940.3756534918,887542.6788395742,1197442.1330486557,5549357.187164904,3271497.7385277203,701422.908734696,55.84129943849412,95.42634484342112,88.02777385271976,44.14336686834703
19,2000.0,574.3269946466208,725.7940084745493,720.1630131613384,707.7521209550636,919908.8225175546,245944.08101168435,436762.0074962938,865774.7024813769,1281314.7530151606,5666333.0024307445,3275185.6045507453,749087.2517625131,58.209205428170606,95.84011240439895,88.23361606508688,46.38707660391011
20,2100.0,573.5363313918843,724.7525965352639,719.0851828333574,706.8569587167152,888941.3701911626,226731.5570790878,427759.63044319954,842092.8667797036,1374240.6868351263,5778212.684822153,3276162.7831848427,805550.3204609305,60.721614620823374,96.22425208385779,88.4511719557267,48.891066142179355
21,2200.0,572.4520025089795,723.4552619825469,717.8696454544624,705.6364742774414,858144.5937605073,207630.19302498744,417592.4927812197,816036.6172242885,1474466.2351192327,5905392.213055585,3287546.3180410466,870310.2575207843,63.21098302657542,96.60347731069234,88.72936982653708,51.60920748599545
22,2300.0,571.5542028126371,722.3894319377556,716.736561636345,704.5291590782505,827414.673851051,191214.16128162845,407087.4887317121,788107.6036193789,1581096.2423151825,6025994.698941032,3298123.102202389,948750.6053824853,65.64621450136107,96.9244372260838,89.01310792623306,54.62452838494583
23,2400.0,570.8505555708351,721.4199825372494,715.7209384948951,703.6038567805017,794165.4696087338,174983.63741501534,397009.1911628602,760614.2500062879,1700725.361014058,6139793.481214839,3314954.594236243,1043732.417099245,68.16832785382884,97.22898157563189,89.30460494457184,57.84544822384727
24,2500.0,569.4460502045262,720.1436883247593,714.4973943505123,702.4693221825933,761277.8871092593,159889.4643904662,384595.3697855633,731593.0155966949,1837193.3829292648,6258551.958625267,3325828.0974797118,1167298.8351698744,70.70285533316776,97.50890513985027,89.63473109798367,61.47263387847202
25,2600.0,568.7271681942412,718.9347076804296,713.2992020936659,701.3645302176305,723159.9003220267,146554.57227635756,372513.2061181723,701802.9528162493,2000620.050542106,6381693.948301154,3340838.540663379,1328388.6096097599,73.450134982725,97.75507057039256,89.96827579178196,65.43168803353616
26,2700.0,567.6405558742928,717.72880663679,712.0492929545363,700.2949646108564,685903.9338467057,134775.78356281327,358152.0297198591,676631.1818562687,2198249.469692417,6495642.705729476,3349991.4089927934,1542510.9242684909,76.21818822102048,97.96731105615027,90.34147314850911,69.50933516205254
27,2800.0,566.72065473773,716.6589032574012,710.9840983804152,699.3566287060511,646995.4151777256,124892.40098032333,342867.057236183,657520.3735418848,2439307.1280671656,6610927.631986444,3364523.6006361884,1818696.5085110674,79.036552440595,98.14584712226471,90.75179583494581,73.44657577018229
28,2900.0,565.6808901758769,715.5723903923241,709.9383946714785,698.3595026490029,609227.4229626716,116663.08239546254,327866.75653310766,647316.6091565699,2745005.7324884958,6727434.418127439,3388258.1434913967,2175660.8321475787,81.83705798827432,98.29542050815978,91.17718684506687,77.06972079601441
29,3000.0,564.3763709434189,714.4933077806487,708.8392850531858,697.3887813755582,579493.3395264636,109141.63737383382,310652.1004398288,642666.3076623626,3085540.4185499125,6841737.562815968,3410756.966287665,2375684.3208066877,84.18859476397796,98.42981536248172,91.65229903862712,78.70803008766639
