,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
0,100.0,706.8176485868116,876.99163208222,869.3226488765555,855.0398156780078,2082379.4605774593,1998076.8027671345,1590278.3640218538,1730587.0383778221,169117.96835622317,223341.24009875418,126676.35947983521,134090.0338247516,7.511355162253864,10.053994150989155,7.377967382941917,7.191059289765557
1,200.0,566.6787866991608,713.4946142955549,707.0889935982003,694.33735315308,1565475.4555832266,1449359.9163378512,1211379.4911046752,1320882.0141685733,160846.92649432432,261993.39469363334,122919.63233145722,123971.94842360576,9.317316867591806,15.309135349480933,9.212299564052055,8.580240746351317
2,300.0,573.1626899832606,721.4684677390165,715.3320310834488,702.305747300967,1538298.3140785324,1348581.240882414,1188280.4325870916,1306727.609100105,197465.20268574628,368867.9836425664,148442.32227507213,146578.70994405984,11.376273367805931,21.47766457227226,11.10494466673299,10.085878525627288
3,400.0,573.4633691010398,721.9019279767493,715.9143146741397,702.9666209618267,1490931.455627893,1237677.0170746746,1152362.3528355919,1275616.6540048763,236025.14858913608,486608.9321558601,172409.80412249776,169386.56783980955,13.667115202130143,28.220895285553425,13.014298588398857,11.722227693276094
4,500.0,577.2456982861853,726.8238085027706,720.9018278941122,707.9703473965847,1457884.3415997252,1143578.5062152988,1126906.947108667,1254641.6708794932,280768.6378237742,621599.5165628518,197857.97886064547,195481.12493201497,16.14863006859892,35.21455108445881,14.935327391452144,13.480315287549224
5,600.0,578.2988185915186,728.0063277612936,722.1501223953088,709.1734542992144,1415015.2597517176,1049977.2603504232,1096493.87545327,1225659.6676735177,327756.72828547034,765774.0418971092,222452.65158851375,222363.14019080123,18.80663279736377,42.173949755632066,16.86593406386569,15.356328573219328
6,700.0,577.1505159138518,726.4893424249854,720.6817411567517,707.7383968067489,1365651.5764152391,959756.6559652267,1062997.6915233277,1191481.0727403308,376534.41654328443,917150.8363565613,246539.9679011555,249909.45348749458,21.612756506202068,48.864999479650415,18.826489343537098,17.33808075882927
7,800.0,576.1356081982832,725.2174532823029,719.4360766056594,706.5964088985339,1318537.8997544916,877567.1795977363,1030901.5506438805,1158719.3994253254,428439.79800528445,1078007.4500515382,271701.4737743064,279016.5551079782,24.52462893800482,55.12484329196248,20.85834814452876,19.40666185805643
8,900.0,575.5191610138394,724.4933338803841,718.732831081897,706.0146625077781,1274622.1739224053,802528.5548081505,999093.8757220163,1128047.6570646202,483657.93139775674,1249708.376123978,299582.01936245774,309787.2003009194,27.507444913601425,60.89493650990673,23.068266724313922,21.545395057991872
9,1000.0,575.1953874797954,724.1835208042431,718.460045880695,705.8311908667843,1233420.7202241211,731975.8471815082,963761.1296449659,1099163.9474617317,542076.5524435093,1436786.4740469789,334184.2325373496,342139.37535399484,30.530970719490647,66.2491440386661,25.74717259095291,23.738193754080317
10,1100.0,575.0655131457382,724.1626275798088,718.49133761409,705.9169249794155,1194534.2377525193,660981.0733526085,917685.3762489731,1071808.8820483387,603565.8489644633,1653517.459442552,385350.48173125176,375995.09838023275,33.56686612848506,71.44171560332083,29.573282989200745,25.97002795011882
11,1200.0,575.217653123454,724.5625715803353,718.9385634295346,706.4067525260972,1158214.3061247934,581782.4794365885,851668.2845218191,1046232.4100001407,668262.7139880648,1937102.059996479,473479.39058062417,411451.8760514232,36.58752377551253,76.90317002114229,35.73031138163684,28.22640540126318
12,1300.0,576.2612646093165,726.2428092249853,720.660915257456,708.1432434204725,1126198.816516443,488233.23042095307,762450.56126006,1023972.8799727666,737218.442888963,2368297.5037004333,632417.5334854395,449146.49718731694,39.562714103238505,82.90817513044809,45.33887726500957,30.489484026283925
13,1400.0,577.841091666933,728.6011270003977,723.0398628504236,710.5612529170766,1097187.8143181468,388269.1061199692,658397.2647220143,1003720.4094197206,810009.2365739992,3084406.561999738,902269.4522958632,488800.21234431834,42.471187557420684,88.81930985711087,57.81307709437925,32.74998048379364
14,1500.0,578.5271920490942,729.7113774665736,724.1493401469893,711.77064440778,1067118.9821872672,324755.6015694153,558487.75359719,981901.3679691637,884042.0579721864,4291556.140983229,1313373.560367591,528949.8746742589,45.30851322758783,92.9650417978523,70.16404209913075,35.01005656578044
15,1600.0,578.4337360934416,729.7826263945993,724.2090737241784,711.9552353616856,1036556.8095870357,323156.41871931794,484169.301239308,958936.6265638954,959134.2485927255,5204405.520919171,1886250.1340079273,569636.8946120037,48.06025685496316,94.15372596004863,79.57453039576478,37.26591405127797
16,1700.0,577.8886752199261,729.2501968761222,723.6618126166754,711.5346220562457,1006382.3656856286,304496.92578089173,451282.1420335816,935573.4609776223,1035716.1085556602,5320030.364721868,2647438.6082628756,611277.5492575892,50.71822547345397,94.58626636419658,85.43650175671986,39.51754533648586
17,1800.0,577.1023161593922,728.3892964403623,722.7886440729673,710.778885018288,976699.0278394226,285465.81964969455,455331.742292135,912180.0312612673,1114458.5101854585,5435053.63707459,3258467.0221461765,654428.627005088,53.29385710643664,95.00979199862455,87.73946109702578,41.77358675709692
18,1900.0,576.1719438371919,727.3268782200416,721.717375717284,709.8147942590155,947411.4307379817,266009.6473862008,445888.58407800127,888767.1199869672,1195996.9269803094,5550558.54011823,3266343.0542436615,699862.9926552208,55.798836590031605,95.42669081129898,87.98866483774724,44.054496203097784
19,2000.0,575.1632373102528,726.1496935234618,720.5354302441497,708.7288772882788,918383.4911911489,246364.41044831913,436461.3099473541,865169.0772356131,1281161.298824881,5667022.810836195,3274025.131727287,748812.8464556689,58.246656519122034,95.83378525320377,88.23708651660326,46.395367597617515
20,2100.0,574.1172123598063,724.9162140354242,719.2979224042901,707.5792192369087,889323.4964862484,226954.16229671473,427006.30646524456,841071.925829261,1371186.5555457992,5784642.002679631,3281862.180411263,803195.0771392365,60.65828171448271,96.22472707633037,88.4868846664106,48.84821477832848
21,2200.0,573.0535376000629,723.654556622114,718.0328876833509,706.3947304323173,859763.4160801946,208239.00410723267,417393.69253335014,816047.0999607356,1467871.7387791604,5903184.857405133,3290115.0875206417,865884.393153465,63.06279296885147,96.59262704034244,88.74193650521114,51.48154943874832
22,2300.0,571.9835096097978,722.3792476541915,716.7549338319322,705.1908731213488,829111.7203135882,190611.8750277889,407414.22280119295,789680.5879958497,1573810.6479969092,6022217.324105482,3299047.973922446,941047.4834157224,65.49569260963935,96.93196337902899,89.00800274824519,54.372925415614795
23,2400.0,570.9181554374468,721.1040200447701,715.4778751430682,703.9819295351241,796752.2207334237,174351.56717021196,396797.4142533422,761782.985691015,1692633.7418438934,6141253.73901165,3308998.4579739575,1034494.1879829749,67.99402612889614,97.2393530197406,89.29251831631906,57.59101118381898
24,2500.0,569.8659641299827,719.8405925463303,714.2133286437693,702.7799642915235,762199.444279075,159616.14342107796,385250.17875139485,732668.2817399645,1829195.7708681168,6259807.085979272,3320357.0252291877,1154026.8498944836,70.58729444957387,97.51354385406384,89.60358835827074,61.16657803079969
25,2600.0,568.831676167082,718.5964724852147,712.9688626953442,701.5927492003942,725335.1227315624,146459.38490548942,372530.80582998693,703484.1810695307,1989701.394845952,6377406.3748449655,3333516.6312807947,1309813.8748093024,73.28451687350632,97.75502148114262,89.94802921032198,65.0581204797096
26,2700.0,567.8178652671708,717.3768681965861,711.749502527323,700.4251263821852,686683.0160944063,134855.14269197182,358541.46039016504,676533.1348072441,2181778.0180798196,6493664.415044931,3348806.6992835943,1514804.1920279108,76.0609257747129,97.96553149587427,90.32889696494769,69.12692872419012
27,2800.0,566.8276849670757,716.187781472346,710.560944755702,699.2821007148704,647645.0833143356,124722.81388251497,343389.3819594285,655501.173010033,2414487.1691138,6608358.678730828,3366432.9699909687,1785152.4627483916,78.84986571691077,98.14761169875422,90.74377828957509,73.14239253754913
28,2900.0,565.8667403735349,715.0391203542325,709.412629485902,698.1713829644697,610623.9362717802,115950.14283782312,327371.7263084553,645469.2724525513,2698241.063360087,6721539.000005498,3386448.419750728,2140606.422825163,81.54581899413496,98.30419997142977,91.18504091653882,76.8323138690526
29,3000.0,564.9424167868552,713.9431935999315,708.316336504124,697.1040001390938,578974.022705759,108414.80394634717,310883.0099764637,640549.3579153587,3044542.880378906,6833612.216015578,3408770.5419066264,2369128.6846961672,84.02176564395536,98.4382831752945,91.6421514627598,78.71701395144751
