,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
10,1100.0,7817019.993534864,7195406.9998933,8252051.993534864,8253957.993534864,49802989307.54447,6893470126.862251,51888705326.10286,46977034229.635254,3078149292.358048,422731602.1165323,3339109483.474715,2894514667.099113,5.820883161475124,5.778020040674007,6.04606482256772,5.803939783567958
11,1200.0,7814928.993554125,7195294.999894247,8251764.493554125,8253942.493554125,49801905788.73989,6893331731.446525,51869206226.60126,46987041553.04319,3078256230.3093767,422723698.2745183,3346467388.7716694,2895880058.779381,5.821192887420583,5.77802754961681,6.060720026858387,5.805353746748143
12,1300.0,7813058.493570481,7195191.499895059,8251079.493570481,8253122.493570481,49800953133.94854,6893211194.74502,51851350371.657845,46992742348.206085,3078335428.1116686,422716906.42895293,3353337930.095274,2897418215.452026,5.821438812473566,5.778035275676375,6.074371639897082,5.807594489007549
13,1400.0,7811469.493584548,7195108.999895762,8249771.493584548,8251474.493584548,49800228022.66384,6893124032.292065,51835261671.26025,46991076550.95118,3078399732.575467,422711805.00226367,3359838573.0663066,2900074521.209362,5.821633168743593,5.778038414249033,6.087204404364971,5.81280339075523
14,1500.0,7810206.993596777,7195055.999896378,8247759.493596777,8249051.493596777,49799767528.53606,6893079513.834909,51820772868.23073,46975439118.48218,3078455078.0070267,422709221.1813421,3366153852.73265,2906598081.505008,5.821782439461387,5.778040297392528,6.099549391022672,5.826943414223177
15,1600.0,7809287.993607508,7195036.499896924,8245146.993607508,8246005.993607508,49799599756.3176,6893080451.065586,51807166153.92313,46929854617.77462,3078507376.9104023,422709278.655806,3372598295.8816247,2924181516.1147714,5.821894057504762,5.778040297392529,6.112020102857758,5.865486012529673
16,1700.0,7808815.993617002,7195047.499897409,8242128.493617002,8242545.493617002,49799690455.965935,6893117471.677325,51793090063.36401,46816318565.73775,3078558092.27977,422711402.68115574,3379744019.5954466,2969971378.1478143,5.821974397413934,5.778038414249034,6.125739371143354,5.965440247697283
17,1800.0,7809070.993625461,7195079.499897844,8238879.493625461,8238847.493625461,49799950479.454384,6893172299.6719265,51776051111.1267,46553204027.776596,3078605563.459285,422714618.71899307,3388658107.124593,3081433288.5252795,5.822030315958019,5.778036531105464,6.1428006331327705,6.2082317009561825
18,1900.0,7810376.993633048,7195121.999898237,8235535.493633048,8235044.493633048,49800307145.50542,6893227127.666528,51751575326.66645,45989997316.27134,3078647668.690002,422717980.97280383,3401366053.168083,3332881001.831691,5.8220660364934735,5.778036531105463,6.1671525907260465,6.75727191007914
19,2000.0,7811843.993639891,7195165.999898593,8232289.493639891,8231331.493639891,49800680237.79069,6893279143.969098,51710848760.668434,44905577970.53386,3078683036.608846,422721560.7217497,3421584617.1950808,3855039559.64034,5.822087948814859,5.778041552821484,6.206119352186796,7.906051553294525
