,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
0,100.0,670.0331893225367,792.6354562785583,790.355945717517,774.138492239415,2648693.514038252,2129193.082518369,1616961.5252748968,2255349.1229111343,185751.24717080724,181176.66277706262,114601.91308951184,314377.130692029,6.55335569466428,7.841890379061176,6.618406842648626,12.233876283562207
1,200.0,543.4895376292807,657.2087682363002,650.8249482479215,638.0930410185712,2035617.821748092,1606694.4843860895,1252500.4199249614,1597184.2568587635,175662.3171660035,183768.79778521127,106072.31672181713,417330.412973473,7.9439196361735895,10.263756850816524,7.807628834332729,20.7161764182252
2,300.0,548.8785400687144,663.7364007910955,656.5942068185931,644.2326002089127,2004892.99357262,1564593.02890708,1238541.6044602161,1444563.4082729982,208255.0102507067,223487.39178066942,122316.23547371531,624767.7614752285,9.409899830058155,12.498732674155086,8.988171422788266,30.191772617586548
3,400.0,548.4406638260356,663.4208389603609,656.3728181301941,644.080027315225,1953357.872498308,1509199.3947357275,1216382.2761192138,1293475.1829958677,241355.87569789597,261601.16787963943,135523.31897504648,863836.1701338454,10.997146023997983,14.773045220477574,10.024614105217697,40.04225764077298
4,500.0,548.4518529461603,663.761343493551,656.9732870985628,645.0480984122324,1913192.560341822,1453933.5128307112,1183832.602282697,1163293.3622193697,272500.4938518424,307103.05516323034,156472.9009857515,1128862.2337263266,12.467463962014191,17.438766505176105,11.674420541001963,49.24893561863898
5,600.0,548.5211107525406,664.9234970932397,658.1788020601007,646.5025815622945,1865748.6973857712,1413220.047477451,1164132.0951459566,1065253.5851093193,312456.2099114196,347213.4020735427,172149.31725671925,1387524.5634284143,14.34466559434615,19.72317682114601,12.882714348857805,56.5695093237687
6,700.0,549.4148132651352,665.5706659257389,659.0325202361719,647.7196487654021,1819414.476282166,1365267.425905573,1143586.9674723623,971596.5096665798,355128.1998205546,394243.26711897436,188599.90944289454,1683370.7293869613,16.331167179345766,22.406414958540648,14.157166138703209,63.40457632113983
7,800.0,549.6055165092376,666.0285301289779,659.5310540010778,648.5488089092984,1773919.851572144,1300982.7939598022,1119943.3647772805,887798.8491362209,395681.7009053734,459090.68716100923,207336.37308319184,2019029.0643910526,18.237528473997237,26.083609126856516,15.621151078325859,69.45815591611935
8,900.0,549.3175862253808,666.0829898905306,659.5899835730478,649.1741907588854,1728829.1539593867,1224886.9265415275,1093005.9275917416,824477.3276085089,441104.818587679,538251.5358652078,229680.11773720838,2315074.1277215444,20.328029523861996,30.528035508367207,17.36467384292145,73.73900892088314
9,1000.0,548.960314986202,665.7997890079079,659.1745593376542,649.1101851289267,1680834.3763287931,1134582.434724756,1064812.1928876254,771954.6603792538,488773.08223798237,638462.8233094905,252364.29223215245,2605772.4739775653,22.528180400009397,36.00939233876897,19.159489641906536,77.14573647683805
10,1100.0,547.5732837254523,664.8248166562618,658.0317798552222,648.4578123358023,1637001.6715965543,1031449.1383006029,1011298.6700419042,713679.7601062591,533971.1703565364,778542.887645997,298367.5909036833,3014420.1360457577,24.59593966528643,43.01360870575274,22.78195596855797,80.85674257701923
11,1200.0,546.5439458116011,663.6814809067811,656.5684662442428,647.4113239185584,1601998.4912885055,922127.5523361894,951407.6244759049,667745.4061118684,568472.0067292289,962373.0544818057,357307.529078099,3362386.960095115,26.19118791286994,51.067802843894306,27.30216182702394,83.43117929051232
12,1300.0,545.2012778645845,662.4449431872102,655.1597900917708,646.1720342567706,1550492.11611122,806491.3725423265,881913.5399412267,631950.0590927476,624652.2246607147,1210954.8879553815,443855.7111303352,3662355.498521231,28.71773670151161,60.024145954531484,33.47910737645981,85.28399876035195
13,1400.0,544.253398037865,661.5631723578758,654.356816469397,645.1653321272635,1506712.161201346,690934.4586798466,814900.5820384271,601253.3794927641,674362.3432558845,1539127.732706458,554657.4791182672,3942063.0969582815,30.918812808905045,69.01725605014039,40.49901167752007,86.76620080046843
14,1500.0,542.4084781466005,659.9410124562638,652.6856613691161,643.8169757105655,1470194.593346012,583161.3722201221,737141.1067558116,582676.2242810784,717361.2197180953,1966596.301767675,723038.5909707784,4254026.294585144,32.79281906472997,77.12875312938804,49.51709656671059,87.95302746017003
15,1600.0,541.4498593596893,658.616974932875,651.5924327812749,642.9742754724988,1431760.7943539976,485358.1251901298,663830.5544980722,570648.5476036124,763601.7321106414,2589283.5183970737,963743.9972872039,4541574.987018766,34.78248912904275,84.21415626752979,59.213508605801145,88.83756659428303
16,1700.0,539.9864037084586,657.2831424089136,650.4248377513779,642.0489830756484,1394445.9979142586,419130.6150671761,599548.3400749638,565174.1964674705,812376.8724038415,3316384.7833783166,1279926.1811059325,4784247.864098233,36.812056070759425,88.77984507193855,68.10021453771769,89.4348550166987
17,1800.0,539.1915225107437,655.8354253583176,648.9053366511847,640.7581250894317,1352726.5496464956,395977.6988862715,553831.1069114032,554042.5330529499,866741.7677565608,3977331.267670642,1667770.7194802004,5020039.318798975,39.05177474084034,90.94558143697716,75.07064045716268,90.06038038589483
18,1900.0,537.8356390389864,654.3123281947792,647.4859912108869,639.4742214128255,1317630.4690815797,386032.1249793289,533117.3820178526,537015.4116313426,913634.8717950027,4477490.202445959,2073972.8762820773,5230226.177907193,40.946939615710114,92.06270478491477,79.55124950812036,90.68852235000074
19,2000.0,536.4492675889574,652.751580811407,645.9840734262903,638.4057687742157,1278730.864804492,378097.16393737897,521562.19825290685,512637.08744914783,973259.2086164824,4754745.743899912,2402256.7805228815,5466584.5546478005,43.21773972733435,92.63376708139526,82.16161116543246,91.4263575071393
20,2100.0,535.2513365682221,651.4479677259002,644.4832681823601,636.7851487256033,1249328.060427726,370561.7249621372,508539.1764816262,477620.9289276264,1014094.5079898346,4823796.305797045,2602112.1580380504,5627717.159999083,44.80358736984867,92.86607271258933,83.65168185716479,92.17699459111215
21,2200.0,533.4830183217641,649.6094824421865,642.686605405938,635.1785552270211,1216720.5146564401,354103.77791430225,491431.939089265,437079.62423313624,1064135.585028022,4835082.102360385,2682341.329356367,5789121.347342469,46.65509521513596,93.17612076182637,84.51584604435382,92.97999492421575
