,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
10,1100.0,549.2925981651181,663.7946696136564,659.2897556661055,648.4829646018406,1646185.949059372,1040402.7750183009,1018372.9153960018,716443.9187637401,524548.7366828691,765221.2060404038,292851.6023854414,2966564.7744870097,24.164571567782808,42.379876101984756,22.334207331703844,80.54731936754182
11,1200.0,549.1309875980625,663.7673314611478,659.2279657875407,648.5883956800117,1605238.7413781576,930481.5983781932,961818.0625545938,676676.5137852962,571371.7751964562,952837.6038044547,350643.03444179,3294971.955953277,26.250529014976838,50.59352672134263,26.716451652871818,82.96232612374587
12,1300.0,548.2870027707072,662.9205883138811,658.3368765775705,647.8869488083732,1562380.9436151795,817622.7149191573,889589.8170915068,643196.1010610965,618819.8095245889,1195715.7527377475,439606.7100584219,3618111.711922843,28.37060314754695,59.38970381514166,33.07311605764042,84.90613376716608
13,1400.0,546.9558581019559,661.477957605243,656.8492441825398,646.5943430791444,1518283.8016428484,702869.7977277426,808492.410386888,615470.1351323251,666921.5504148632,1512148.0238908378,570363.0687211743,3934983.3626919314,30.519857082852763,68.26798453413191,41.36496372267557,86.47453192463995
14,1500.0,545.4023224738195,659.7488470577127,655.0774565519938,645.0140455777508,1474054.7658613054,590505.1738127692,727854.4559078934,593140.7830342021,715795.3558868737,1933468.3250206367,750107.66421811,4245885.36071224,32.686956462364975,76.60414524614843,50.75283418996961,87.74255882455341
15,1600.0,543.7857392343129,657.9306076588133,653.2164804837064,643.3362745764989,1430587.2392932635,490836.7325831133,655267.9377924849,575715.7539315686,765400.8140290156,2504361.843385191,982928.5946063105,4551165.489234767,34.85450719420134,83.61254787841794,60.000651641413114,88.77064385489824
16,1700.0,542.173263144872,656.1117125762853,651.3508353676108,641.6434235510143,1388449.8325516281,420427.07762947516,595412.2861883349,562568.0656024184,815568.3286034496,3284724.674181655,1273407.8306837305,4850953.048728501,37.00370273609852,88.65290531153104,68.13966840292231,89.60809325905902
17,1800.0,540.5947364283353,654.3318982452278,649.5190456752747,639.9728546733562,1347963.4098303725,402358.905463805,551323.6495209759,552900.0540092558,866125.5493256972,4350950.445036155,1629870.638447418,5145436.861795993,39.118823376267265,91.53518368373216,74.72377162538376,90.29716806537536
18,1900.0,539.0583995568132,652.6013968004792,647.7342641672204,638.3365782804041,1309171.6538175691,392765.32778377295,525985.524542651,545167.9317154392,916982.2087595103,4698737.787959688,2064620.7068131159,5435203.091385569,41.191322135208445,92.28586688733822,79.69643096753528,90.88404499303535
19,2000.0,537.5880795756235,650.9429772197059,646.0303661517014,636.7624694840255,1272272.1915968384,375147.12307642534,520881.1121555267,528898.9217561829,968041.3427805185,4723496.399659119,2545635.3554424522,5586017.7338796295,43.210083228353255,92.64221706413494,83.01391439898133,91.35067652526837
20,2100.0,536.1597310298515,649.3269961289693,644.3765956334755,635.2280275464269,1236236.0309388763,358463.3433724421,504515.31734088063,491565.90688129043,1019820.1659061384,4748006.118828977,2557673.5860650153,5622950.001358792,45.203668566958015,92.9802117485315,83.524356816141,91.96067335079064
21,2200.0,534.7682925262392,647.7476321435441,642.7722770944379,633.730451063528,1200649.382066549,342665.3692039835,486737.82926974416,433591.3430918393,1072760.7277694792,4772249.091919164,2572154.6806777604,5682041.970820292,47.18729467807518,93.30066276164587,84.08777596182688,92.91011542327948
22,2300.0,533.4097407866625,646.2065541953492,641.2142614235138,632.2713593046433,1165056.2943476804,327696.3926236698,467503.95591603545,377368.3638551393,1127412.0825966534,4796321.13943861,2589710.1311071776,5755084.133353442,49.178958974317375,93.60469806020004,84.70817081798675,93.84637118629271
23,2400.0,532.103576523196,644.7376971970384,639.7356689358093,630.8836739042603,1128801.8976867034,313526.21993382846,446883.9536135636,336182.606895869,1184366.877278313,4820576.479760449,2611198.2791778944,5824399.638123569,51.201057618297874,93.89326162188968,85.38679081871379,94.54300594448426
24,2500.0,530.8761699667612,643.3868772535509,638.3821766581531,629.6110651961002,1090388.8661931606,300129.7902452086,424964.89681382757,306798.350110708,1245072.8711649135,4845497.321475599,2637623.200370576,5885956.853729152,53.31163646351867,94.16728449751892,86.1239943691899,95.04585051383147
25,2600.0,529.6993086033692,642.1280868726736,637.1299327991065,628.4266216851547,1048724.9940883787,287445.1186107434,401744.90010754485,284227.057084,1311228.3863025263,4870848.8748726845,2669779.6978146587,5942600.306533852,55.561622411597526,94.42751578382546,86.9203424130377,95.4354434371397
26,2700.0,528.4254665568733,640.7808233227676,635.7992690916203,627.1512810966539,1004703.0815990083,275342.2167446919,377103.0817937011,265344.98133314215,1383252.538148254,4894805.625817643,2707849.3470222782,5996250.661737722,57.926224704907,94.67438407702802,87.77604872375827,95.76234243699886
27,2800.0,526.7709307763529,638.995783518063,634.037852546738,625.439406043924,959356.9905464659,263628.1575596851,350867.1153303866,248330.2484332258,1460702.940423267,4913788.190925036,2751246.270662606,6046420.280574799,60.35813087645124,94.9081136262715,88.6894168048576,96.0549628251533
28,2900.0,524.5051246373181,636.471268615631,631.5422061159799,622.9928044295667,913029.3430960967,252145.8464018549,323038.3619836633,232138.06092451562,1543623.8429211539,4924695.328767724,2799508.689861988,6092668.776150729,62.834422526839916,95.12934938759068,89.65465190371673,96.32972094003328
29,3000.0,521.839231499425,633.4280740885538,628.5318239040475,620.0312882441264,866430.295796502,240953.59915899867,294093.38421412907,216413.17557086132,1634395.7354633491,4929822.309012081,2854578.13464708,6140004.077076406,65.35423556191884,95.34008815237509,90.65976293644964,96.59535919419494
