,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
10,1100.0,165.2630157470703,127.8830795288086,170.92288208007812,173.6176300048828,181563.65625,54337.6015625,167571.53125,295754.1875,22512.11328125,3929.8349609375,154949.265625,23768.37109375,11.03125286102295,6.744478702545166,48.043182373046875,7.438714981079102
11,1200.0,165.1553955078125,127.88441467285156,170.8648681640625,173.55201721191406,181172.828125,54283.78125,156259.90625,294722.125,22788.947265625,3961.350830078125,173931.90625,24295.701171875,11.173145294189453,6.801170825958252,52.676021575927734,7.615782260894775
12,1300.0,165.05474853515625,127.8886489868164,170.818359375,173.49603271484375,180876.4375,54238.62890625,145341.703125,293726.4375,23014.646484375,3989.147705078125,194015.4375,24813.919921875,11.287715911865234,6.850936412811279,57.17146301269531,7.789883136749268
13,1400.0,164.9579620361328,127.89349365234375,170.7804718017578,173.44725036621094,180648.6875,54198.98828125,134812.8125,292759.53125,23197.810546875,4013.52685546875,215193.765625,25322.21484375,11.380038261413574,6.894611358642578,61.48278045654297,7.960914134979248
14,1500.0,164.86322021484375,127.89745330810547,170.749267578125,173.4044647216797,180470.78125,54162.9296875,124672.0,291817.03125,23345.828125,4034.8173828125,237460.890625,25820.037109375,11.454330444335938,6.932944297790527,65.57286071777344,8.128786087036133
15,1600.0,164.7694854736328,127.8998794555664,170.72337341308594,173.36720275878906,180330.5,54129.25,114919.953125,290897.65625,23465.142578125,4053.350830078125,260811.84375,26307.09375,11.514055252075195,6.966602802276611,69.41436767578125,8.293411254882812
16,1700.0,164.67636108398438,127.9006576538086,170.70172119140625,173.33551025390625,180220.421875,54097.55078125,105558.5703125,290001.90625,23561.466796875,4069.473876953125,285243.0625,26783.2578125,11.562100410461426,6.996187686920166,72.98921966552734,8.454707145690918
17,1800.0,164.5834503173828,127.89996337890625,170.68310546875,173.30931091308594,180134.796875,54067.5234375,96589.3515625,289129.875,23639.6328125,4083.49462890625,310750.3125,27248.390625,11.600882530212402,7.022223472595215,76.28776550292969,8.61259937286377
18,1900.0,164.49009704589844,127.89810180664062,170.6659698486328,173.2880859375,180068.75,54038.72265625,88013.4296875,288280.65625,23703.826171875,4095.681396484375,337327.84375,27702.248046875,11.632491111755371,7.045193672180176,79.30757141113281,8.767008781433105
19,2000.0,164.39418029785156,127.89539337158203,170.64785766601562,173.2700653076172,180013.65625,54009.73828125,79830.078125,287448.40625,23757.294921875,4106.19384765625,364960.96875,28144.123046875,11.658823013305664,7.065521717071533,82.0522232055664,8.917867660522461
20,2100.0,164.29156494140625,127.8920669555664,170.6251220703125,173.25173950195312,179955.640625,53977.59765625,72037.3984375,286621.1875,23802.400390625,4115.05712890625,393620.4375,28572.67578125,11.681697845458984,7.083609580993652,84.52996826171875,9.065112113952637
21,2200.0,164.1781463623047,127.88831329345703,170.5941925048828,173.22921752929688,179879.46875,53939.265625,64634.55078125,285786.65625,23841.025390625,4122.267578125,423269.25,28986.478515625,11.702811241149902,7.099825859069824,86.75260162353516,9.208688735961914
22,2300.0,164.0533905029297,127.8844223022461,170.55374145507812,173.20059204101562,179779.296875,53894.1484375,57624.9921875,284943.0,23875.529296875,4127.97998046875,453885.84375,29385.126953125,11.723526954650879,7.114492416381836,88.7343521118164,9.348551750183105
23,2400.0,163.91998291015625,127.88069915771484,170.50469970703125,173.16598510742188,179658.65625,53844.16015625,51014.18359375,284097.75,23908.439453125,4132.50439453125,485469.71875,29769.2109375,11.744746208190918,7.127875328063965,90.49102020263672,9.484658241271973
24,2500.0,163.7811737060547,127.87731170654297,170.4482879638672,173.1256103515625,179522.765625,53791.265625,44806.37109375,283259.40625,23941.61328125,4136.126953125,518027.4375,30139.470703125,11.766980171203613,7.14019250869751,92.03914642333984,9.616968154907227
25,2600.0,163.63919067382812,127.87438201904297,170.38543701171875,173.0792694091797,179375.75,53736.91796875,39003.7578125,282433.4375,23976.216796875,4139.0693359375,551564.1875,30496.466796875,11.790501594543457,7.151618003845215,93.39555358886719,9.745462417602539
26,2700.0,163.4957275390625,127.87191009521484,170.31675720214844,173.0265655517578,179220.3125,53682.05078125,33607.2734375,281623.34375,24012.908203125,4141.490234375,586083.4375,30840.603515625,11.815443992614746,7.162290573120117,94.57676696777344,9.870132446289062
27,2800.0,163.35203552246094,127.86995697021484,170.24288940429688,172.96719360351562,179058.890625,53627.41796875,28616.96484375,280831.125,24052.150390625,4143.51904296875,621589.125,31172.2734375,11.841872215270996,7.1723246574401855,95.59878540039062,9.99100399017334
28,2900.0,163.20916748046875,127.86858367919922,170.16448974609375,172.90106201171875,178893.484375,53573.58203125,24032.2734375,280058.1875,24094.28125,4145.26123046875,658085.5625,31491.841796875,11.869819641113281,7.1818156242370605,96.47681427001953,10.10811710357666
29,3000.0,163.06796264648438,127.86792755126953,170.08216857910156,172.8282012939453,178725.328125,53520.9765625,19852.31640625,279305.1875,24139.6328125,4146.79296875,695577.1875,31799.75,11.899360656738281,7.19083309173584,97.2251205444336,10.221550941467285
