,Time(DAY),I1 - WBHP(PSIA),I2 - WBHP (PSIA),I3 - WBHP(PSIA),I4 - WBHP(PSIA),P1 - WOPR(BBL/DAY),P2 - WOPR(BBL/DAY),P3 - WOPR(BBL/DAY),P4 - WOPR(BBL/DAY),P1 - WWPR(BBL/DAY),P2 - WWPR(BBL/DAY),P3 - WWPR(BBL/DAY),P4 - WWPR(BBL/DAY),P1 - WWCT(%),P2 - WWCT(%),P3 - WWCT(%),P4 - WWCT(%)
0,100.0,199.9646759033203,152.47897338867188,205.65867614746094,208.39852905273438,342859.84375,88936.296875,455653.96875,450627.0,23213.01953125,5198.24365234375,38049.16015625,26192.76171875,6.341092109680176,5.5221428871154785,7.706891059875488,5.493220806121826
1,200.0,163.71304321289062,122.73323822021484,168.33094787597656,171.1455841064453,171054.25,49986.1015625,263768.53125,284553.875,13434.453125,3062.908447265625,30935.611328125,17323.78125,7.281992435455322,5.773733139038086,10.497175216674805,5.73867654800415
2,300.0,166.1146697998047,125.96873474121094,171.18582153320312,173.89620971679688,187694.546875,54134.33203125,266992.1875,300658.90625,16252.5791015625,3423.15576171875,42157.69921875,19027.580078125,7.969016075134277,5.947368144989014,13.6366548538208,5.9519500732421875
3,400.0,166.16915893554688,126.51921081542969,171.47943115234375,174.07931518554688,188926.578125,54820.30859375,256184.421875,302483.4375,17712.1015625,3535.955322265625,52880.14453125,19731.482421875,8.571532249450684,6.059255599975586,17.109739303588867,6.123702526092529
4,500.0,165.9307861328125,126.59040069580078,171.3550262451172,173.98594665527344,187610.421875,54995.81640625,243303.359375,302268.90625,18828.724609375,3604.7451171875,64315.64453125,20312.1171875,9.12071418762207,6.151382923126221,20.90756607055664,6.296748638153076
5,600.0,165.77149963378906,126.59329986572266,171.1931915283203,173.86317443847656,186577.015625,54912.47265625,230191.65625,301725.78125,19805.607421875,3667.600830078125,76749.9375,20905.759765625,9.596548080444336,6.260833263397217,25.004735946655273,6.479763031005859
6,700.0,165.58984375,126.56320190429688,171.03628540039062,173.7738494873047,185361.109375,54832.37109375,217243.84375,300890.03125,20564.794921875,3740.459716796875,90205.8203125,21497.92578125,9.986501693725586,6.385997772216797,29.340028762817383,6.668339729309082
7,800.0,165.4241943359375,126.5406265258789,170.94305419921875,173.640869140625,184282.734375,54731.34375,204384.1875,299723.9375,21173.416015625,3815.7392578125,104764.96875,22034.287109375,10.305563926696777,6.517385482788086,33.888160705566406,6.84808874130249
8,900.0,165.28329467773438,126.50653076171875,170.8490447998047,173.5474853515625,183486.3125,54619.796875,191934.953125,298588.03125,21668.181640625,3878.744873046875,120593.3203125,22528.8203125,10.561884880065918,6.630497932434082,38.586368560791016,7.01577091217041
9,1000.0,165.17642211914062,126.46659088134766,170.77069091796875,173.47171020507812,182874.84375,54424.24609375,179737.125,297362.71875,22087.84765625,3915.748046875,137494.90625,22996.216796875,10.776521682739258,6.711945056915283,43.342063903808594,7.178266525268555
10,1100.0,165.0584716796875,126.42576599121094,170.707275390625,173.36827087402344,182085.828125,54389.4296875,167818.21875,296231.28125,22420.75,3948.406982421875,155434.40625,23530.859375,10.963339805603027,6.76817512512207,48.08449935913086,7.358863830566406
11,1200.0,164.9581298828125,126.39927673339844,170.67396545410156,173.26687622070312,181614.140625,54272.00390625,156303.53125,294749.0,22741.83203125,3966.803466796875,174398.15625,24109.296875,11.128538131713867,6.811271667480469,52.73579406738281,7.561131477355957
12,1300.0,164.84039306640625,126.37232208251953,170.61732482910156,173.22976684570312,180937.40625,54168.234375,145267.796875,293420.5625,22986.0859375,3988.379150390625,194534.5,24720.296875,11.271916389465332,6.857997894287109,57.24931335449219,7.770236015319824
13,1400.0,164.75607299804688,126.36367797851562,170.5986328125,173.12985229492188,180734.421875,54077.75390625,134620.703125,292235.65625,23220.009765625,4013.355712890625,215598.28125,25349.51953125,11.38490104675293,6.908725738525391,61.56098937988281,7.981958866119385
14,1500.0,164.61614990234375,126.34329223632812,170.5669708251953,173.1199188232422,180273.984375,54013.5,124337.796875,290687.3125,23336.41796875,4044.304443359375,237762.5,25933.388671875,11.461309432983398,6.965996265411377,65.66205596923828,8.190680503845215
15,1600.0,164.5271759033203,126.32733154296875,170.5423583984375,173.10035705566406,180168.046875,53948.8046875,114541.6328125,289476.21875,23415.197265625,4070.799072265625,260974.34375,26512.61328125,11.501534461975098,7.016247749328613,69.4975357055664,8.390363693237305
16,1700.0,164.4077911376953,126.31416320800781,170.54690551757812,173.03245544433594,180070.328125,53847.35546875,105202.9921875,288370.5625,23445.814453125,4092.725341796875,285190.25,27001.900390625,11.520370483398438,7.063720226287842,73.05204010009766,8.561907768249512
17,1800.0,164.3002471923828,126.29978942871094,170.51812744140625,172.9932098388672,179924.328125,53838.6953125,96280.5390625,287820.625,23466.2109375,4113.83251953125,310388.875,27437.748046875,11.537513732910156,7.0986247062683105,76.32461547851562,8.70325756072998
18,1900.0,164.18788146972656,126.29731750488281,170.4858856201172,172.9970703125,179707.765625,53766.3671875,87694.7421875,287237.15625,23496.359375,4128.93115234375,336935.0,27753.00390625,11.562934875488281,7.131721019744873,79.34795379638672,8.810752868652344
19,2000.0,164.09637451171875,126.28031158447266,170.44937133789062,172.99978637695312,179649.125,53788.69140625,79479.3984375,286837.34375,23584.232421875,4145.31494140625,364878.1875,28033.798828125,11.604508399963379,7.155235767364502,82.11363220214844,8.903260231018066
